item>>brand,item>>categories,item>>description,item>>image,item>>instock,item>>manufactorer,item>>price,item>>sku,item>>title,item>>total_reviews,item>>url
Система 4 (System 4),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Терапевтический шампунь №4 (Sim Sensitive).
Особый эффективный шампунь для гиперактивных сальных желез. Избавляет волосы и кожу головы от излишней сальности. Снимает раздражение кожи головы. 

Если хотя бы один из приведенных случаев встречается у Вас – терапевтический шампунь №4 Вам обязательно поможет: 
- очень быстро пачкается голова,
- волосы выглядят сальными даже после мытья,
- корни волос слипаются и западают,
- волосы выглядят «жидкими» и редкими,
- присутствует зуд кожи головы,
- волосы выпадают больше обычного,
- присутствует жирная перхоть.

Ожидаемый эффект: 
При регулярном использовании Терапевтического шампуня №4, волосы становятся рассыпчатыми, выглядят чистыми и свежими, корни волос приподнимаются, перхоть, уменьшается выпадение волос, увеличивается объем прически. 
Рекомендуется использовать в комплексе с терапевтическим тоником «Т» и терапевтической маской «О» серии SYSTEM 4. 



                                                    Состав:
                    Вода, натрия лауретсульфат, лаурилгиксеид, кокамидопропилбетаин, натрия кокамфодиацетат, кокоглюксеид, глицерилолеат, сланцевого масла натрия сульфонат, розмарин, ментол, лимонная кислота, феноксиэтанол, йодопропинила бутилкарбамат, бутилциклогексан.  
                                                    Показания к применению:
                    Для очень жирной, чувствительной и раздраженной кожи головы. При повышенной работе сальных желез.


                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов.
                                                    Побочные действия:
                    Информация отсутствует.
                                                    Способ приготовления или применения:
                    Нанести на влажные волосы, слегка массируя кожу головы в течение 2-3 минут, затем смыть. 
                                                                    Условия хранения:
                    Хранить в сухом месте при температуре 0-30 С.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/20/80/85/shampun-sistema-4-system-4-4-600x600.JPG,no,Сим Финланд Ой,877,1517547,Шампунь Система 4 (System 4) №4,0,https://monastirev.ru/offer/vladivostok/1106061374/shampun-sistema-4-system-4-4
Система 4 (System 4),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Терапевтический шампунь №4 (Sim Sensitive).
Особый эффективный шампунь для гиперактивных сальных желез. Избавляет волосы и кожу головы от излишней сальности. Снимает раздражение кожи головы. 

Если хотя бы один из приведенных случаев встречается у Вас – терапевтический шампунь №4 Вам обязательно поможет: 
- очень быстро пачкается голова,
- волосы выглядят сальными даже после мытья,
- корни волос слипаются и западают,
- волосы выглядят «жидкими» и редкими,
- присутствует зуд кожи головы,
- волосы выпадают больше обычного,
- присутствует жирная перхоть.

Ожидаемый эффект: 
При регулярном использовании Терапевтического шампуня №4, волосы становятся рассыпчатыми, выглядят чистыми и свежими, корни волос приподнимаются, перхоть, уменьшается выпадение волос, увеличивается объем прически. 
Рекомендуется использовать в комплексе с терапевтическим тоником «Т» и терапевтической маской «О» серии SYSTEM 4. 



                                                    Состав:
                    Вода, натрия лауретсульфат, лаурилгиксеид, кокамидопропилбетаин, натрия кокамфодиацетат, кокоглюксеид, глицерилолеат, сланцевого масла натрия сульфонат, розмарин, ментол, лимонная кислота, феноксиэтанол, йодопропинила бутилкарбамат, бутилциклогексан.  
                                                    Показания к применению:
                    Для очень жирной, чувствительной и раздраженной кожи головы. При повышенной работе сальных желез.


                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов.
                                                    Побочные действия:
                    Информация отсутствует.
                                                    Способ приготовления или применения:
                    Нанести на влажные волосы, слегка массируя кожу головы в течение 2-3 минут, затем смыть. 
                                                                    Условия хранения:
                    Хранить в сухом месте при температуре 0-30 С.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/05/31/72/shampun-sistema-4-system-4-4-600x600.JPG,no,Sim Finland Oy,2008,52515,Шампунь Система 4 (System 4) №4,0,https://monastirev.ru/offer/vladivostok/52515/shampun-sistema-4-system-4-4
,"Косметика,Для волос,Шампуни",Инструкция по применению,https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/19/49/98/shampun-udivitelnaya-seriya-agafi-600x600.jpg,no,Первое решение ООО,165,1248594,Шампунь Удивительная серия Агафьи,0,https://monastirev.ru/offer/vladivostok/1105102695/shampun-udivitelnaia-seriia-agafi
Фито Бомб (FITO BOMB),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Очищающий шампунь для волос. Прекрасный шампунь очищает волосы, увлажняет, смягчает. Шампунь для волос обеспечивает волосам долгую свежесть, укрепляет корни, дарит волосам объем, густоту, силу. Шампунь создан на на основе сока алоэ, масла авокадо, экстракта мяты, энзимов ананаса и 6 ценнейших экстрактов. Шампунь придает естественный блеск, пышность, здоровый, ухоженный вид.
                                                    Состав:
                    Вода, лимонная кислота, пропиленгликоль, кокамидопропил бетаин, бензиловый спирт, цетиловый спирт, натрия бензоат, ламинарии экстракт, шалфея экстракт, натрия коко-сульфат, парфюм, портулака экстракт, женьшеня корня экстракт, бромелайн, гуар гидроксипропилтримониум хлорид, пшеницы протеин гидролизованный, родиолы розовой корневища экстракт, кофе экстракт, масло персея гратиссима, сорбат, диметиламин, сатива ядра экстракт, метосульфат бегентримония, алоэ барбаденис сок листьев, 10-40 Isoalkylamidopropylethyldimonium Ethosulfate
                                                    Показания к применению:
                    Для всех типов волос. 
                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов.
                                                    Побочные действия:
                    Информация отсутствует. 
                                                    Способ приготовления или применения:
                    Хорошо намочите волосы от корней до кончиков. Нанесите шампунь, аккуратно массируя кожу головы. Тщательно промойте волосы.
                                                                    Условия хранения:
                    Хранить в сухом, защищенном от света месте, при температуре не выше 25°С.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/32/41/73/shampun-fito-bomb-fito-bomb-super-dolgaya-svezhest-ukreplenie-volos-gustota-obem-600x600.JPG,no,Фитокосметик ООО,246,1764807,Шампунь Фито Бомб (FITO BOMB) супер Долгая свежесть Укрепление волос Густота Объем,0,https://monastirev.ru/offer/vladivostok/1110183231/shampun-fito-bomb-fito-bomb-super-dolgaia-svezhest-ukreplenie-volos-gustota-obem
Чистая линия,"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Эксперты Института Чистая линия создали коллекцию инновационных средств по уходу за волосами на мицеллярной основе. Они не раздражают чувствительную кожу головы, сохраняют ее гидролипидный баланс и не пересушивают волосы, даже при ежедневном мытье. Мицеллярный шампунь Питание и Уход создан для мягкого очищения окрашенных волос. Мицеллярная основа бережно очищает окрашенные волосы, не вымывая цвет. Антиоксиданты граната защищают цвет от выцветания и потускнения. 80% отвара трав укрепляет корни и ухаживает за волосами по всей длине.
Подходит для окрашенных, тонированных и мелированных волос.
В 3 раза эффективнее вместе с бальзамом-ополаскивателем.

ЧИСТАЯ ЛИНИЯ - это уникальная косметика на основе экстрактов российских трав. Опыт и научные исследования компании в области ФитоТерапии позволяют открывать уникальные свойства российских растений для защиты и сохранения красоты и здоровья кожи и волос.  Вся продукция бренда проходит дерматологический контроль. 
                                                    Состав:
                    Aqua, Sodium Laureth Sulfate, Sodium Chloride, Humulus Lupulus (Hops) Cone Extract, Hypericum Perforatum Flower/Leaf/Stem Extract, Achillea Millefolium Flower Extract, Polygonum Fagopyrum (Buckwheat) Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Urtica Dioica (Nettle) Leaf Extract, Morus Nigra Leaf Extract, Saponaria Officinalis Leaf Extract, Quercus Alba Bark Extract, Citric Acid, Cocamide DEA, Cocamidopropyl Betaine, Disodium EDTA, Glycerin, Methylchloroisothiazolinone, Methylisothiazolinone, Parfum, PEG-7 Glyceryl Cocoate, Polyquaternium-10, Benzyl Salicylate, Hexyl Cinnamal, Limonene, Linalool, CI 19140, CI 42090.
                                                    Показания к применению:
                    Для всех типов волос.
                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов.
                                                    Побочные действия:
                    Информация отсутствует.
                                                    Способ приготовления или применения:
                    Небольшое количество нанести на влажные волосы, вспенить, смыть водой. При необходимости повторите процедуру.
                                                                    Условия хранения:
                    Хранить в сухом месте.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/29/00/92/shampun-chistaya-liniya-mitsellyarnyy-myagkiy-pitanie-i-uhod-600x600.JPG,no,Юнилевер Русь ООО,268,1730745,Шампунь Чистая линия Мицеллярный мягкий Питание и уход,0,https://monastirev.ru/offer/vladivostok/1110149169/shampun-chistaia-liniia-mitselliarnyi-miagkii-pitanie-i-ukhod
Шики-Ориори (Shiki-Oriori),"Косметика,Для волос,Шампуни",Инструкция по применению,https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/08/18/88/shampun-shiki-oriori-shiki-oriori-600x600.jpg,no,Kumano Cosmetics,604,99480,Шампунь Шики-Ориори (Shiki-Oriori),0,https://monastirev.ru/offer/vladivostok/1100111038/shampun-shiki-oriori-shiki-oriori
Шики-Ориори (Shiki-Oriori),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Благодаря входящим в состав экстрактом камелии и гиалуроновой кислоты волосы становятся блестящими и сиюящими. Шампунь обладает увлажняющим действием, делает волосы шелковистыми и послушными. Аминокислоты и керамиды препятствуют сечению волос. Шампунь подходит для сухих, поврежденных, тонких волос Увлажняющие свойства натурального масла камелии шампунь помогает сохранить внутреннюю влагу волос и придать им здоровый блеск.
                                                    Состав:
                     Вода, лаурилсульфат натрия, нейтральный ингредиент Пропиленгликоль, кокамид диэтаноламин, кока-мидо-пропилбетаин, дистеарат гликоля, хлорид натрия, стерамидопропил диметиламин, гуар-гидроксипропилтримонийхлорид, экстракт семян камелии, масло камелии, масло японской камелии, экстракт камелии, гиалуронат натрия, аминокислоты шелка, Аргинин, о Глицерин, Бутиленгликоль, Лимонная кислота, спирт денат, Бензоат натрия, ароматизаторы.

                                                    Показания к применению:
                    Для мытья головы.
                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов.
                                                    Побочные действия:
                    Информация отсутствует.
                                                    Способ приготовления или применения:
                    Нанесите предварительно вспененный шампунь в руках на влажные волосы. Помассируйте, уделяя особое внимание прикорневой зоне. Тщательно смойте водой и повторите процедуру для чистых и блестящих волос .
                                                                    Условия хранения:
                    Хранить в недоступном для детей месте,при температуре не выше 25 °С",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/08/18/85/shampun-shiki-oriori-shiki-oriori-s-ekstraktom-kamelii-600x600.jpg,no,Kumano Cosmetics,933,99477,Шампунь Шики-Ориори (Shiki-Oriori) С экстрактом камелии,0,https://monastirev.ru/offer/vladivostok/1100111035/shampun-shiki-oriori-shiki-oriori-s-ekstraktom-kamelii
Эвиналь (Evinal),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Шампунь Эвиналь (Evinal)  при выпадении для всех типов волос с экстрактом плаценты.

Рекомендован тем, кто хочет иметь здоровые и пышные волосы. Особенно рекомендуется при выраженном выпадении волос, когда количество выпавших волос в сутки превышает 100. 
Шампунь — уникальный регулятор роста волос. Он снижает андрогенизацию кожи, устраняя тем самым главную причину выпадения волос. 
Биологически активные вещества плаценты усиливают рост волос, а минерально-витаминный комплекс укрепляет волосы, придавая им блеск и жизненную силу. Рекомендован для ежедневного использования.

Действие: останавливает выпадение волос, стимулирует восстановление и рост новых волос, нейтрализует статическое электричество, укрепляет корни волос, защищает поверхность волос от внешних воздействий, придает объем волосам, делает волосы живыми, блестящими и безупречно ухоженными, облегчает моделирование прически.


                                                    Состав:
                    Вода дистиллированная, Лаурилсульфат натрия, Перламутр, Динатрий сульфосукцинат лаурет 3, Диэтаноламид, Кокааминопропилбетаин, Ламесофт РО65, Этоксилированный кокоат глицерина, Экстракты Люцерны, АвакадоЮ Центеллы, Чуанксионга, Миноксидил, Силоксан Амодиметикон 8500, Д-пантенол, Отдушка, Экстракт плаценты, Аллантоин, Гидролизат коллагена, Лимонная кислота, Катон, Трилон Б.
                                                    Показания к применению:
                    Чрезмерном выпадении волос, тотальном облысении, нарушениях роста и процесса обновления волос.
                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов.
                                                    Побочные действия:
                    Информация отсутствует
                                                    Способ приготовления или применения:
                    Нанесите на влажные волосы, помассируйте в течение 3–5 мин., смойте. Для усиления эффекта процедуру можно повторить.
                                                                    Условия хранения:
                    Хранить в сухом, защищенном от света месте.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/23/33/18/shampun-evinal-evinal-600x600.JPG,no,Эвиналь Франс ООО,472,1664066,Шампунь Эвиналь (Evinal),0,https://monastirev.ru/offer/vladivostok/1109078478/shampun-evinal-evinal
ЭкоКрафт (EcoCraft),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Шампунь Биоламинирование и суперблеск ""Белый грейпфрут и фрезия"" Ecocraft.

Натуральный шампунь c эффектом биоламинирования придает волосам блеск и сияние, интенсивно укрепляет и защищает луковицы и борется с секущимися кончиками. Подходит для ежедневного применения.

Аромат «Белый грейпфрут и фрезия» — это прыжок в маленькую бухту посреди жаркого дня. Обжигающая свежесть Средиземного моря, горьковато-сладкий аромат спелых грейпфрутов и слегка дурманящей цветущей фрезии.

Экстракты грейпфрута, фрезии, винограда придают роскошный блеск волосам, укрепляют и защищают их.
Масла миндаля, авокадо и кокоса увлажняют и интенсивно разглаживают волосы, масло брокколи обволакивает и делает их сияющими.
                                                    Состав:
                    Деионизированная вода c экстрактом грейпфрута, экстрактом фрезии, экстрактом винограда, децил глюкозид, глицерил кокоат, лауроил саркозинат натрия, масло миндаля, масло авокадо, масло кокоса, масло брокколи, гидролизованные протеины пшеницы, протеины шелка, глицерин растительный, молочная кислота, провитамин В5, гель алоэ-вера, этилгексил глицерин, бензоат натрия, экстракт розмарина, ароматическое масло.
                                                    Показания к применению:
                    Шампунь для волос.
                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов
                                                    Побочные действия:
                    Информация отсутствует
                                                    Способ приготовления или применения:
                    Нанести на влажные волосы, помассировать до образования устойчивой пены в течение 1-2 минут, тщательно смыть.
                                                                    Условия хранения:
                    Хранить в сухом, защищенном от прямого солнечного света месте, при комнатной температуре.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/28/04/22/shampun-ekokraft-ecocraft-belyy-greypfrut-i-freziya-600x600.jpg,no,Артис НПЦ ООО,563,1721034,Шампунь ЭкоКрафт (EcoCraft) Белый грейпфрут и фрезия,0,https://monastirev.ru/offer/vladivostok/1110139458/shampun-ekokraft-ecocraft-belyi-greipfrut-i-freziia
Эколатье (Ecolatier),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Шампунь ECOLATIER® Organic Сoconut на мягкой моющей основе бережно очищает волосы, не повреждает естественный защитный барьер кожи головы и волос.
Соответствует требованиям Vegan Society (Великобритания). Продукт содержит более 98% ингредиентов растительного происхождения.
Органические ингредиенты: Органическое масло кокоса богато насыщенными жирными кислотами, витаминами группы В и минералами. Усиливает барьерную функцию кожи, препятствует обезвоживанию. Эффективно увлажняет волосы, восстанавливает секущиеся кончики, защищает от негативных воздействий окружающей среды. Результатом применения косметики с маслом кокоса является бархатистая, мягкая и гладкая кожа и блестящие волосы.

Активные ингредиенты:
Экстракт манго активно увлажняет волосы и кожу головы, повышает выработку коллагена и эластина.
                                                    Состав:
                    Aqua with infusion of: Organic Cocos Nucifera (Coconut) Liquid Endosperm (органическая Кокосовая вода), Mangifera Indica (Mango) Fruit Extract (экстракт Манго), Sodium Coco-Sulfate, Vegetable Glycerin (растительного происхождения), Cocamidopropyl Betaine, Sodium Cocoamphoacetate, Lauryl Glucoside, Panthenol (Пантенол), Sodium Chloride, Organic Cocos Nucifera (Coconut) Oil (органическое масло Кокоса), Hydroxypropyl Guar, Niacinamide (Витамин В3), Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Parfum, Dehydroacetic Acid, Benzoic Acid, Benzyl Alcohol, Citric Acid, Potassium Sorbate, Sodium Benzoate, Limonene, Coumarin, Citronellol, Citral
                                                    Показания к применению:
                    Для очищения волос и кожи головы.
                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов.
                                                    Побочные действия:
                    Информация отсутствует.
                                                    Способ приготовления или применения:
                    Нанесите небольшое количество шампуня на влажные волосы, вспеньте, смойте водой, при необходимости повторите. Для наружного применения.
                                                                    Условия хранения:
                    Хранить в сухом, защищенном от света месте при температуре 5-25С.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/31/33/69/shampun-ekolate-ecolatier-green-organic-coconut-pitanie-i-vosstanovlenie-600x600.jpg,no,Эколаборатория ООО,345,1753978,Шампунь Эколатье (Ecolatier) Green Organic Coconut Питание и восстановление,0,https://monastirev.ru/offer/vladivostok/1110172402/shampun-ekolate-ecolatier-green-organic-coconut-pitanie-i-vosstanovlenie
,"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Салонная линия - шампунь, позволяющий профессионально ухаживать за волосами, мягко ухаживает за волосами, что позволяет использовать шампунь каждый день. Сочетание аминокислот и протеинов шелка позволяет восстанавливать структуру волоса изнутри, присутствие масла ши и мёда в составе увлажняет волосы и защищает от вредного воздействия окружающей среды. Роскошные составляющие шампуня позволят Вам ощутить и придадут волосам запах европейских цветов.
                                                    Состав:
                    Вода, лаурет сульфат натрия,  кокамидпропилбетаин, глицерин, кокамид DEA, PG, гликоль дистеариновая кислота,  кокоил глютамин кислота калия, кокоил глютамин кислота натрия, хлорид натрия, поликватаниум-10, гиалуроновая кислота, цетил PG гидроксиэтилпалмитамид, алгинин, масло ши, мед, пантенол, гидроксипропилтримониум гидролизованый кератин, гидролизованый шелк, лауроминпропион кислота натрия, BG, лимонная кислота, денатурат,  EDTA-4NA, отдушка.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/14/74/24/shampun-ekstra-600x600.jpg,no,Kumano Cosmetics,1658,454436,Шампунь Экстра,0,https://monastirev.ru/offer/vladivostok/1101620688/shampun-ekstra
Эстель (Estel),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Кератиновый шампунь ESTEL KERATIN.

Кератиновый шампунь для волос Estel Keratin для восстановления и кератинизации волос.
Деликатно очищает волосы и кожу головы.
Восстанавливает качество волос, обеспечивает эластичность и мягкость.
Содержит гидролизованный кератин.
                                                    Состав:
                    Aqua,  Sodium Laureth Sulfate, Cocamidopropyl Betaine, Cocamide DEA, Sodium Laureth-5 Carboxylate, Glycol Distearate, Laureth-4, Cocamidopropyl Betaine, Macadamia Ternifolia Seed Oil, PEG -7 Glyceryl Cocoate, Decyl Glucoside, Glycerin, Laureth-2, PEG-40 Hydrogenated Castor Oil, Sodium Chloride, Polyquaternium-10, Parfum, Benzyl Salicylate , Linalool, Butylphenyl Methylpropional, Hexyl Cinnamal, Limonene,  Argania Spinosa Kernel Oil, Citric Acid, Hydrolyzed Keratin, Methylchloroisothiazolinone, Methylisothiazolinone, Acid Orange 7 (СI 15510).
                                                    Показания к применению:
                    Восстановление  и наполнение волос кератином.
Пролонгации эффекта салонной процедуры ESTEL THERMOKERATIN.
                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов.
                                                    Побочные действия:
                    Информация отсутствует.
                                                    Способ приготовления или применения:
                    Нанесите на влажные волосы, вспеньте, смойте.
Для усиления эффекта насыщения волос кератином и аминокислотами после применения Шампуня используйте Кератиновую маску и Кератиновую воду ESTEL KERATIN.
                                                                    Условия хранения:
                    Хранить в сухом, защищенном от света месте, при температуре не выше 25°С.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/32/60/93/shampun-estel-estel-keratin-600x600.jpg,no,Юникосметик ООО,950,1766717,Шампунь Эстель (Estel) Keratin,0,https://monastirev.ru/offer/vladivostok/1110185141/shampun-estel-estel-keratin
Банька Агафьи,"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Шампунь - активатор создан на основе специально подоб- ранных трав для ухода за ослабленными волосами. Бережно очищает, щедро питает и увлажняет волосяные луковицы, стимулируя рост волос. Сибирский стланик богат аминокислотами и витамином С, сохраняет молодость и густоту волос. Органический экстракт мыльнянки бережно очищает, а курильский чай делает волосы мягкими и послушными. Корень лопуха содержит протеины, витамины А, В, Е и Р, укрепляющие корни волос. Масло дикого перца усиливает питание волосяных луковиц, а органический экстракт зверобоя предотвращает ломкость волос. Масло облепихи алтайской - богатый источник витаминов, интенсивно питает кожу головы.
                                                    Состав:
                     Aqua, Sodium Coco-Sulfate, Pinus Pumila Extract (экстракт сибирского стланика), Coco-Glucoside (and) Glyceryl Oleate, Sorbitane Caprylate, Potentilla Supina Extract (экстракт курильского чая), Arctium Lappa Root Extract (экстракт корня лопуха), Organic Saponaria Officinalis Root Extract (органический экстракт мыльнянки), Hippophae Rhamnoides Fruit Oil (масло облепихи алтайской), Organic Hypericum Perforatum Extract (органический экстракт зверобоя), Acanthopanax Senticosus (Eleuthero) Root Oil (масло дикого перца), Parfum, Benzoic Acid, Sorbic Acid, Benzyl Alcohol, Citric Acid, Caramel.
                                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов
                                                    Побочные действия:
                    Информация отсутствует
                                                                                    Условия хранения:
                    Хранить в сухом месте",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/14/70/82/shampun-aktivator-banka-agafi-600x600.jpg,no,Первое решение ООО,91,448697,Шампунь-активатор Банька Агафьи,0,https://monastirev.ru/offer/vladivostok/1101608461/shampun-aktivator-banka-agafi
Хэд энд Шолдерс (Head&Shoulders),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Шампунь и бальзам-ополаскиватель против перхоти Основной уход 2 в 1 эффективно очищает и увлажняет волосы. Высокоэффективная формула Derma&Pure борется с зудом, жирной и сухой кожей головы, предотвращая появление перхоти. Формула прекрасно увлажняет волосы и кожу головы, обеспечивая до 100% свободы от перхоти (видимые чешуйки, при регулярном использовании).
                                                    Состав:
                    Aqua, Sodium Lauryl Sulfate, Sodium Laureth Sulfate, Glycol Distearate, Sodium Chloride, Zinc Carbonate, Sodium Xylenesulfonate, Dimethicone, Zinc Pyrithione, Cocamidopropyl Betaine, Parfum, Sodium Benzoate, Guar Hydroxypropyltrimonium Chloride, Hydrochloric Acid, Hexyl Cinnamal, Linalool, Sodium Hydroxide, Magnesium Carbonate Hydroxide, Magnesium Nitrate, Sodium Polynaphthalenesulfonate, Methylchloroisothiazolinone, Magnesium Chloride, CI 42090, Methylisothiazolinone, CI 17200
                                                    Показания к применению:
                    Для мытья головы.
                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов.
                                                    Побочные действия:
                    Информация отсутствует.
                                                    Способ приготовления или применения:
                    Нанесите на волосы, промойте водой, повторите при необходимости.
                                                                    Условия хранения:
                    В защищенном от света месте, при температуре не выше 25 град.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/04/24/40/shampun-balzam-opolaskivatel-hed-end-sholders-head-shoulders-osnovnoy-uhod-600x600.jpg,no,Проктер & Гэмбл,257,41929,Шампунь-бальзам-ополаскиватель Хэд энд Шолдерс (Head&Shoulders) Основной уход,0,https://monastirev.ru/offer/vladivostok/41929/shampun-balzam-opolaskivatel-khed-end-sholders-head-shoulders-osnovnoi-ukhod
Хэд энд Шолдерс (Head&Shoulders),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Шампунь и бальзам-ополаскиватель против перхоти Основной уход 2 в 1 эффективно очищает и увлажняет волосы. Высокоэффективная формула Derma&Pure борется с зудом, жирной и сухой кожей головы, предотвращая появление перхоти. Формула прекрасно увлажняет волосы и кожу головы, обеспечивая до 100% свободы от перхоти (видимые чешуйки, при регулярном использовании).
                                                    Состав:
                    Aqua, Sodium Lauryl Sulfate, Sodium Laureth Sulfate, Glycol Distearate, Sodium Chloride, Zinc Carbonate, Sodium Xylenesulfonate, Dimethicone, Zinc Pyrithione, Cocamidopropyl Betaine, Parfum, Sodium Benzoate, Guar Hydroxypropyltrimonium Chloride, Hydrochloric Acid, Hexyl Cinnamal, Linalool, Sodium Hydroxide, Magnesium Carbonate Hydroxide, Magnesium Nitrate, Sodium Polynaphthalenesulfonate, Methylchloroisothiazolinone, Magnesium Chloride, CI 42090, Methylisothiazolinone, CI 17200
                                                    Показания к применению:
                    Для мытья головы.
                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов.
                                                    Побочные действия:
                    Информация отсутствует.
                                                    Способ приготовления или применения:
                    Нанесите на волосы, промойте водой, повторите при необходимости.
                                                                    Условия хранения:
                    Хранить в сухом, защищенном от света месте",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/30/08/53/shampun-balzam-opolaskivatel-hed-end-sholders-head-shoulders-osnovnoy-uhod-600x600.jpg,no,Проктер & Гэмбл,1824,1741498,Шампунь-бальзам-ополаскиватель Хэд энд Шолдерс (Head&Shoulders) Основной уход,0,https://monastirev.ru/offer/vladivostok/1110159922/shampun-balzam-opolaskivatel-khed-end-sholders-head-shoulders-osnovnoi-ukhod
